ASK,BID,QUANTITY
124.203,123.797,0
124.054,123.836,0
123.954,123.836,0
124.054,123.836,0
124.053,123.697,0
124.043,123.697,0
124.024,123.706,0
124.003,123.647,0
124.003,123.647,0
124.044,123.726,0
123.864,123.726,0
123.864,123.566,0
123.864,123.566,0
124.044,123.566,0
124.024,123.566,0
123.964,123.566,0
123.954,123.566,0
123.974,123.566,0
124.044,123.566,0
123.854,123.566,0
123.834,123.526,0
123.793,123.527,0
123.793,123.527,0
123.833,123.547,0
123.773,123.547,0
123.683,123.547,0
123.673,123.547,0
123.684,123.546,0
123.673,123.547,0
123.683,123.547,0
123.604,123.546,0
123.674,123.526,0
123.674,123.526,0
123.673,123.557,0
123.643,123.612,0
123.673,123.517,0
123.654,123.526,0
123.653,123.517,0
123.673,123.527,0
123.864,123.526,0
123.813,123.527,0
123.833,123.527,0
123.824,123.526,0
123.804,123.526,0
123.824,123.526,0
123.694,123.586,0
124.053,123.527,0
123.874,123.526,0
123.834,123.526,0
123.823,123.527,0
123.833,123.527,0
123.824,123.526,0
123.804,123.526,0
123.834,123.526,0
123.813,123.527,0
123.813,123.527,0
123.833,123.647,0
123.853,123.527,0
123.864,123.526,0
123.853,123.527,0
123.873,123.527,0
123.863,123.527,0
123.863,123.527,0
123.863,123.607,0
123.863,123.607,0
123.633,123.527,0
123.653,123.527,0
123.653,123.517,0
123.753,123.517,0
123.664,123.516,0
123.573,123.517,0
123.604,123.526,0
123.614,123.526,0
123.604,123.526,0
123.613,123.527,0
123.613,123.527,0
123.604,123.516,0
123.604,123.516,0
123.614,123.526,0
123.603,123.517,0
123.603,123.517,0
123.614,123.526,0
123.603,123.527,0
123.613,123.527,0
123.603,123.527,0
123.604,123.516,0
123.603,123.517,0
123.743,123.517,0
123.734,123.516,0
123.773,123.517,0
123.824,123.516,0
123.834,123.516,0
123.823,123.517,0
123.824,123.526,0
123.874,123.526,0
123.914,123.526,0
123.703,123.527,0
123.703,123.527,0
123.864,123.526,0
123.833,123.527,0
123.793,123.527,0
123.793,123.587,0
123.883,123.527,0
123.894,123.656,0
123.904,123.526,0
123.904,123.676,0
123.904,123.686,0
123.904,123.676,0
123.903,123.677,0
123.903,123.677,0
123.903,123.677,0
123.903,123.677,0
123.754,123.526,0
123.754,123.526,0
123.754,123.526,0
123.744,123.677,0
123.743,123.527,0
123.844,123.526,0
123.834,123.526,0
123.823,123.527,0
123.684,123.526,0
123.614,123.516,0
123.633,123.327,0
123.634,123.326,0
123.634,123.326,0
123.563,123.357,0
123.613,123.527,0
123.683,123.527,0
123.683,123.537,0
123.854,123.356,0
123.854,123.356,0
123.853,123.357,0
123.693,123.612,0
123.753,123.497,0
123.854,123.476,0
123.853,123.457,0
123.833,123.457,0
123.794,123.456,0
123.793,123.457,0
123.834,123.476,0
123.843,123.457,0
123.834,123.456,0
