Local time,Ask,Bid,AskVolume,BidVolume
13.11.2023 06:30:18.761 GMT-0800,327.293,327.127,0.0012,0.0012
13.11.2023 06:30:19.051 GMT-0800,327.293,327.087,0.0012,0.0012
13.11.2023 06:30:19.102 GMT-0800,327.29400000000004,327.016,0.0012,0.0012
13.11.2023 06:30:19.755 GMT-0800,327.314,326.996,0.0012,0.0012
13.11.2023 06:30:20.357 GMT-0800,327.314,327.026,0.0012,0.0012
13.11.2023 06:30:20.458 GMT-0800,327.394,327.096,0.0012,0.0012
13.11.2023 06:30:20.884 GMT-0800,327.393,327.15700000000004,0.0012,0.0012
13.11.2023 06:30:20.934 GMT-0800,327.394,327.116,0.0012,0.0012
13.11.2023 06:30:21.777 GMT-0800,327.394,327.146,0.0012,0.0012
13.11.2023 06:30:21.901 GMT-0800,327.394,327.156,0.0012,0.0012
13.11.2023 06:30:22.026 GMT-0800,327.393,327.137,0.0012,0.0012
13.11.2023 06:30:22.076 GMT-0800,327.29400000000004,327.046,0.0012,0.0012
13.11.2023 06:30:22.300 GMT-0800,327.29400000000004,327.056,0.0012,0.0012
13.11.2023 06:30:22.350 GMT-0800,327.29400000000004,327.046,0.0012,0.0012
13.11.2023 06:30:22.418 GMT-0800,327.29400000000004,327.086,0.0012,0.0012
13.11.2023 06:30:22.678 GMT-0800,327.373,327.087,0.0012,0.0012
13.11.2023 06:30:23.040 GMT-0800,327.373,327.137,0.0012,0.0012
13.11.2023 06:30:23.339 GMT-0800,327.373,327.127,0.0012,0.0012
13.11.2023 06:30:23.443 GMT-0800,327.373,327.137,0.0012,0.0012
13.11.2023 06:30:23.494 GMT-0800,327.373,327.127,0.0012,0.0012
13.11.2023 06:30:23.598 GMT-0800,327.373,327.137,0.0012,0.0012
13.11.2023 06:30:24.026 GMT-0800,327.373,327.127,0.0012,0.0012
13.11.2023 06:30:24.198 GMT-0800,327.263,327.127,0.0012,0.0012
13.11.2023 06:30:24.473 GMT-0800,327.244,327.066,0.0012,0.0012
13.11.2023 06:30:26.500 GMT-0800,327.23400000000004,327.026,0.0012,0.0012
13.11.2023 06:30:26.754 GMT-0800,327.23400000000004,327.016,0.0012,0.0012
13.11.2023 06:30:27.485 GMT-0800,327.244,327.016,0.0012,0.0012
13.11.2023 06:30:27.697 GMT-0800,327.264,327.016,0.0012,0.0012
13.11.2023 06:30:28.115 GMT-0800,327.094,326.896,0.0012,0.0012
13.11.2023 06:30:28.222 GMT-0800,327.094,326.906,0.0012,0.0012
13.11.2023 06:30:28.307 GMT-0800,327.093,326.897,0.0012,0.0012
13.11.2023 06:30:28.894 GMT-0800,327.173,326.887,0.0012,0.0012
13.11.2023 06:30:28.944 GMT-0800,327.004,326.746,0.0012,0.0012
13.11.2023 06:30:28.995 GMT-0800,327.004,326.606,0.0012,0.0012
13.11.2023 06:30:29.046 GMT-0800,327.003,326.577,0.0012,0.0012
13.11.2023 06:30:29.147 GMT-0800,327.004,326.546,0.0012,0.0012
13.11.2023 06:30:29.247 GMT-0800,327.003,326.567,0.0012,0.0012
13.11.2023 06:30:29.348 GMT-0800,327.004,326.766,0.0012,0.0012
13.11.2023 06:30:29.399 GMT-0800,327.004,326.646,0.0012,0.0012
13.11.2023 06:30:30.453 GMT-0800,326.92400000000004,326.646,0.0012,0.0012
13.11.2023 06:30:31.037 GMT-0800,327.003,326.647,0.0012,0.0012
13.11.2023 06:30:31.145 GMT-0800,326.923,326.647,0.0012,0.0012
13.11.2023 06:30:31.196 GMT-0800,327.003,326.647,0.0012,0.0012
13.11.2023 06:30:31.252 GMT-0800,326.923,326.647,0.0012,0.0012
13.11.2023 06:30:31.457 GMT-0800,326.863,326.647,0.0012,0.0012
13.11.2023 06:30:31.507 GMT-0800,326.923,326.66700000000003,0.0012,0.0012
13.11.2023 06:30:31.558 GMT-0800,327.004,326.736,0.0012,0.0012
13.11.2023 06:30:31.861 GMT-0800,327.004,326.746,0.0012,0.0012
13.11.2023 06:30:31.912 GMT-0800,327.004,326.736,0.0012,0.0012
13.11.2023 06:30:31.963 GMT-0800,327.003,326.747,0.0012,0.0012
13.11.2023 06:30:32.064 GMT-0800,327.003,326.777,0.0012,0.0012
13.11.2023 06:30:32.321 GMT-0800,327.003,326.737,0.0012,0.0012
13.11.2023 06:30:32.372 GMT-0800,327.004,326.716,0.0012,0.0012
13.11.2023 06:30:32.422 GMT-0800,326.913,326.71700000000004,0.0012,0.0012
13.11.2023 06:30:32.590 GMT-0800,326.91400000000004,326.69599999999997,0.0012,0.0012
13.11.2023 06:30:32.705 GMT-0800,327.004,326.69599999999997,0.0012,0.0012
13.11.2023 06:30:32.756 GMT-0800,327.004,326.756,0.0012,0.0012
13.11.2023 06:30:32.806 GMT-0800,327.194,326.836,0.0012,0.0012
13.11.2023 06:30:32.857 GMT-0800,327.263,326.857,0.0012,0.0012
13.11.2023 06:30:32.907 GMT-0800,327.153,326.857,0.0012,0.0012
13.11.2023 06:30:33.008 GMT-0800,327.263,326.887,0.0012,0.0012
13.11.2023 06:30:33.059 GMT-0800,327.214,326.88599999999997,0.0012,0.0012
13.11.2023 06:30:33.109 GMT-0800,327.253,326.90700000000004,0.0012,0.0012
13.11.2023 06:30:33.160 GMT-0800,327.264,326.88599999999997,0.0012,0.0012
13.11.2023 06:30:33.211 GMT-0800,327.263,326.837,0.0012,0.0012
13.11.2023 06:30:33.269 GMT-0800,327.163,326.857,0.0012,0.0012
13.11.2023 06:30:33.486 GMT-0800,327.163,326.867,0.0012,0.0012
13.11.2023 06:30:33.587 GMT-0800,327.073,326.777,0.0012,0.0012
13.11.2023 06:30:33.918 GMT-0800,327.073,326.757,0.0012,0.0012
13.11.2023 06:30:33.968 GMT-0800,326.964,326.746,0.0012,0.0012
13.11.2023 06:30:34.259 GMT-0800,326.964,326.686,0.0012,0.0012
13.11.2023 06:30:34.317 GMT-0800,326.97400000000005,326.686,0.0012,0.0012
13.11.2023 06:30:34.410 GMT-0800,326.953,326.687,0.0012,0.0012
13.11.2023 06:30:34.511 GMT-0800,326.943,326.697,0.0012,0.0012
13.11.2023 06:30:34.582 GMT-0800,326.944,326.686,0.0012,0.0012
13.11.2023 06:30:34.753 GMT-0800,326.943,326.697,0.0012,0.0012
13.11.2023 06:30:35.065 GMT-0800,326.944,326.686,0.0012,0.0012
13.11.2023 06:30:35.172 GMT-0800,326.943,326.78700000000003,0.0012,0.0012
13.11.2023 06:30:35.222 GMT-0800,326.953,326.78700000000003,0.0012,0.0012
13.11.2023 06:30:35.308 GMT-0800,326.953,326.777,0.0012,0.0012
13.11.2023 06:30:35.413 GMT-0800,326.953,326.78700000000003,0.0012,0.0012
13.11.2023 06:30:35.463 GMT-0800,326.953,326.697,0.0012,0.0012
13.11.2023 06:30:35.601 GMT-0800,326.954,326.786,0.0012,0.0012
13.11.2023 06:30:36.190 GMT-0800,326.953,326.697,0.0012,0.0012
13.11.2023 06:30:37.200 GMT-0800,326.913,326.697,0.0012,0.0012
13.11.2023 06:30:37.251 GMT-0800,326.954,326.69599999999997,0.0012,0.0012
13.11.2023 06:30:37.964 GMT-0800,326.954,326.776,0.0012,0.0012
13.11.2023 06:30:38.219 GMT-0800,326.943,326.777,0.0012,0.0012
13.11.2023 06:30:38.270 GMT-0800,326.954,326.776,0.0012,0.0012
13.11.2023 06:30:38.325 GMT-0800,326.933,326.757,0.0012,0.0012
13.11.2023 06:30:38.498 GMT-0800,326.923,326.767,0.0012,0.0012
13.11.2023 06:30:38.698 GMT-0800,326.933,326.767,0.0012,0.0012
13.11.2023 06:30:38.816 GMT-0800,326.934,326.756,0.0012,0.0012
13.11.2023 06:30:39.291 GMT-0800,326.884,326.686,0.0012,0.0012
13.11.2023 06:30:39.392 GMT-0800,326.883,326.697,0.0012,0.0012
13.11.2023 06:30:39.443 GMT-0800,326.893,326.697,0.0012,0.0012
13.11.2023 06:30:39.813 GMT-0800,326.893,326.707,0.0012,0.0012
13.11.2023 06:30:40.481 GMT-0800,326.893,326.71700000000004,0.0012,0.0012
13.11.2023 06:30:40.717 GMT-0800,326.894,326.706,0.0012,0.0012
13.11.2023 06:30:40.914 GMT-0800,326.894,326.716,0.0012,0.0012
13.11.2023 06:30:41.314 GMT-0800,326.893,326.707,0.0012,0.0012
13.11.2023 06:30:41.401 GMT-0800,326.893,326.71700000000004,0.0012,0.0012
13.11.2023 06:30:41.820 GMT-0800,326.893,326.707,0.0012,0.0012
13.11.2023 06:30:41.924 GMT-0800,326.893,326.71700000000004,0.0012,0.0012
13.11.2023 06:30:42.058 GMT-0800,326.894,326.706,0.0012,0.0012
13.11.2023 06:30:42.108 GMT-0800,326.894,326.716,0.0012,0.0012
13.11.2023 06:30:42.161 GMT-0800,326.893,326.707,0.0012,0.0012
13.11.2023 06:30:42.266 GMT-0800,326.893,326.71700000000004,0.0012,0.0012
13.11.2023 06:30:42.317 GMT-0800,326.893,326.707,0.0012,0.0012
13.11.2023 06:30:42.401 GMT-0800,326.894,326.716,0.0012,0.0012
13.11.2023 06:30:42.755 GMT-0800,326.894,326.706,0.0012,0.0012
13.11.2023 06:30:42.867 GMT-0800,326.894,326.716,0.0012,0.0012
13.11.2023 06:30:42.918 GMT-0800,326.894,326.706,0.0012,0.0012
13.11.2023 06:30:43.039 GMT-0800,326.893,326.71700000000004,0.0012,0.0012
13.11.2023 06:30:43.105 GMT-0800,326.903,326.71700000000004,0.0012,0.0012
13.11.2023 06:30:43.273 GMT-0800,326.903,326.707,0.0012,0.0012
13.11.2023 06:30:44.021 GMT-0800,326.903,326.71700000000004,0.0012,0.0012
13.11.2023 06:30:44.071 GMT-0800,326.903,326.707,0.0012,0.0012
13.11.2023 06:30:44.262 GMT-0800,326.903,326.71700000000004,0.0012,0.0012
13.11.2023 06:30:44.424 GMT-0800,326.904,326.706,0.0012,0.0012
13.11.2023 06:30:44.505 GMT-0800,326.904,326.716,0.0012,0.0012
13.11.2023 06:30:44.606 GMT-0800,326.903,326.747,0.0012,0.0012
13.11.2023 06:30:44.946 GMT-0800,326.903,326.757,0.0012,0.0012
13.11.2023 06:30:45.122 GMT-0800,326.904,326.766,0.0012,0.0012
13.11.2023 06:30:45.282 GMT-0800,326.884,326.766,0.0012,0.0012
13.11.2023 06:30:45.551 GMT-0800,326.903,326.777,0.0012,0.0012
13.11.2023 06:30:45.661 GMT-0800,326.904,326.786,0.0012,0.0012
13.11.2023 06:30:45.802 GMT-0800,326.893,326.777,0.0012,0.0012
13.11.2023 06:30:45.989 GMT-0800,326.98400000000004,326.866,0.0012,0.0012
13.11.2023 06:30:46.085 GMT-0800,327.073,326.91700000000003,0.0012,0.0012
13.11.2023 06:30:46.136 GMT-0800,327.083,326.927,0.0012,0.0012
13.11.2023 06:30:46.443 GMT-0800,327.203,326.96700000000004,0.0012,0.0012
13.11.2023 06:30:46.494 GMT-0800,327.184,326.976,0.0012,0.0012
13.11.2023 06:30:46.544 GMT-0800,327.183,326.96700000000004,0.0012,0.0012
13.11.2023 06:30:46.800 GMT-0800,327.184,326.94599999999997,0.0012,0.0012
13.11.2023 06:30:46.863 GMT-0800,327.163,326.947,0.0012,0.0012
13.11.2023 06:30:47.082 GMT-0800,327.16400000000004,326.926,0.0012,0.0012
13.11.2023 06:30:47.133 GMT-0800,327.053,326.91700000000003,0.0012,0.0012
13.11.2023 06:30:47.184 GMT-0800,327.063,326.91700000000003,0.0012,0.0012
13.11.2023 06:30:47.461 GMT-0800,327.053,326.91700000000003,0.0012,0.0012
13.11.2023 06:30:47.512 GMT-0800,327.063,326.91700000000003,0.0012,0.0012
13.11.2023 06:30:47.671 GMT-0800,327.053,326.867,0.0012,0.0012
13.11.2023 06:30:47.722 GMT-0800,327.064,326.866,0.0012,0.0012
13.11.2023 06:30:47.772 GMT-0800,327.05400000000003,326.866,0.0012,0.0012
13.11.2023 06:30:47.921 GMT-0800,327.053,326.897,0.0012,0.0012
13.11.2023 06:30:47.972 GMT-0800,327.053,326.867,0.0012,0.0012
13.11.2023 06:30:48.091 GMT-0800,327.063,326.867,0.0012,0.0012
13.11.2023 06:30:48.211 GMT-0800,327.05400000000003,326.866,0.0012,0.0012
13.11.2023 06:30:48.890 GMT-0800,327.063,326.867,0.0012,0.0012
13.11.2023 06:30:48.940 GMT-0800,327.074,326.896,0.0012,0.0012
13.11.2023 06:30:49.280 GMT-0800,327.074,326.956,0.0012,0.0012
13.11.2023 06:30:49.330 GMT-0800,327.073,326.897,0.0012,0.0012
13.11.2023 06:30:49.519 GMT-0800,327.084,326.896,0.0012,0.0012
13.11.2023 06:30:50.689 GMT-0800,327.084,326.866,0.0012,0.0012
13.11.2023 06:30:50.740 GMT-0800,327.004,326.866,0.0012,0.0012
13.11.2023 06:30:51.895 GMT-0800,327.083,326.97700000000003,0.0012,0.0012
13.11.2023 06:30:51.946 GMT-0800,327.083,326.897,0.0012,0.0012
13.11.2023 06:30:52.693 GMT-0800,327.073,326.897,0.0012,0.0012
13.11.2023 06:30:52.821 GMT-0800,327.084,326.896,0.0012,0.0012
13.11.2023 06:30:53.752 GMT-0800,327.074,326.896,0.0012,0.0012
13.11.2023 06:30:53.853 GMT-0800,327.074,326.866,0.0012,0.0012
13.11.2023 06:30:54.220 GMT-0800,327.084,326.866,0.0012,0.0012
13.11.2023 06:30:54.430 GMT-0800,327.074,326.896,0.0012,0.0012
13.11.2023 06:30:55.484 GMT-0800,327.084,326.896,0.0012,0.0012
13.11.2023 06:30:55.729 GMT-0800,327.074,326.896,0.0012,0.0012
13.11.2023 06:30:56.225 GMT-0800,327.083,326.897,0.0012,0.0012
13.11.2023 06:30:56.350 GMT-0800,327.04400000000004,326.896,0.0012,0.0012
13.11.2023 06:30:56.581 GMT-0800,327.04400000000004,326.916,0.0012,0.0012
13.11.2023 06:30:57.067 GMT-0800,327.053,326.927,0.0012,0.0012
13.11.2023 06:30:57.156 GMT-0800,327.153,326.937,0.0012,0.0012
13.11.2023 06:30:57.207 GMT-0800,327.153,326.927,0.0012,0.0012
13.11.2023 06:30:57.376 GMT-0800,327.063,326.91700000000003,0.0012,0.0012
13.11.2023 06:30:57.841 GMT-0800,326.964,326.916,0.0012,0.0012
13.11.2023 06:30:57.892 GMT-0800,327.004,326.916,0.0012,0.0012
13.11.2023 06:30:58.024 GMT-0800,327.004,326.866,0.0012,0.0012
13.11.2023 06:30:58.074 GMT-0800,327.003,326.887,0.0012,0.0012
13.11.2023 06:30:58.357 GMT-0800,327.11400000000003,326.88599999999997,0.0012,0.0012
13.11.2023 06:30:58.407 GMT-0800,327.074,326.916,0.0012,0.0012
13.11.2023 06:30:59.400 GMT-0800,326.944,326.866,0.0012,0.0012
13.11.2023 06:30:59.450 GMT-0800,326.913,326.78700000000003,0.0012,0.0012
13.11.2023 06:30:59.576 GMT-0800,326.904,326.766,0.0012,0.0012
13.11.2023 06:30:59.627 GMT-0800,326.894,326.756,0.0012,0.0012
13.11.2023 06:30:59.736 GMT-0800,326.874,326.756,0.0012,0.0012
13.11.2023 06:30:59.786 GMT-0800,326.884,326.756,0.0012,0.0012
13.11.2023 06:30:59.837 GMT-0800,326.973,326.777,0.0012,0.0012
13.11.2023 06:30:59.888 GMT-0800,326.97400000000005,326.766,0.0012,0.0012
13.11.2023 06:30:59.992 GMT-0800,326.97400000000005,326.866,0.0012,0.0012
13.11.2023 06:31:00.150 GMT-0800,326.964,326.866,0.0012,0.0012
13.11.2023 06:31:00.225 GMT-0800,326.97400000000005,326.866,0.0012,0.0012
13.11.2023 06:31:00.329 GMT-0800,326.964,326.866,0.0012,0.0012
13.11.2023 06:31:00.380 GMT-0800,326.973,326.867,0.0012,0.0012
13.11.2023 06:31:00.865 GMT-0800,326.964,326.766,0.0012,0.0012
13.11.2023 06:31:00.918 GMT-0800,326.963,326.867,0.0012,0.0012
13.11.2023 06:31:01.064 GMT-0800,326.97400000000005,326.866,0.0012,0.0012
13.11.2023 06:31:01.121 GMT-0800,326.983,326.867,0.0012,0.0012
13.11.2023 06:31:01.716 GMT-0800,327.073,326.867,0.0012,0.0012
13.11.2023 06:31:01.766 GMT-0800,327.103,326.97700000000003,0.0012,0.0012
13.11.2023 06:31:01.850 GMT-0800,327.11400000000003,326.976,0.0012,0.0012
13.11.2023 06:31:01.974 GMT-0800,327.124,326.966,0.0012,0.0012
13.11.2023 06:31:02.025 GMT-0800,327.124,326.976,0.0012,0.0012
13.11.2023 06:31:02.323 GMT-0800,327.16400000000004,326.976,0.0012,0.0012
13.11.2023 06:31:02.374 GMT-0800,327.203,327.067,0.0012,0.0012
13.11.2023 06:31:02.482 GMT-0800,327.203,327.03700000000003,0.0012,0.0012
13.11.2023 06:31:02.532 GMT-0800,327.263,327.16700000000003,0.0012,0.0012
13.11.2023 06:31:02.927 GMT-0800,327.253,327.16700000000003,0.0012,0.0012
13.11.2023 06:31:03.060 GMT-0800,327.273,327.16700000000003,0.0012,0.0012
13.11.2023 06:31:03.538 GMT-0800,327.264,327.166,0.0012,0.0012
13.11.2023 06:31:03.784 GMT-0800,327.273,327.16700000000003,0.0012,0.0012
13.11.2023 06:31:03.834 GMT-0800,327.283,327.197,0.0012,0.0012
13.11.2023 06:31:04.103 GMT-0800,327.344,327.19599999999997,0.0012,0.0012
13.11.2023 06:31:04.154 GMT-0800,327.374,327.276,0.0012,0.0012
13.11.2023 06:31:04.384 GMT-0800,327.36400000000003,327.276,0.0012,0.0012
13.11.2023 06:31:04.462 GMT-0800,327.374,327.276,0.0012,0.0012
13.11.2023 06:31:04.570 GMT-0800,327.363,327.277,0.0012,0.0012
13.11.2023 06:31:04.793 GMT-0800,327.373,327.277,0.0012,0.0012
13.11.2023 06:31:04.910 GMT-0800,327.374,327.236,0.0012,0.0012
13.11.2023 06:31:05.443 GMT-0800,327.443,327.307,0.0012,0.0012
13.11.2023 06:31:06.157 GMT-0800,327.35400000000004,327.226,0.0012,0.0012
13.11.2023 06:31:06.207 GMT-0800,327.363,327.22700000000003,0.0012,0.0012
13.11.2023 06:31:06.275 GMT-0800,327.35400000000004,327.226,0.0012,0.0012
13.11.2023 06:31:06.325 GMT-0800,327.36400000000003,327.226,0.0012,0.0012
13.11.2023 06:31:07.167 GMT-0800,327.353,327.22700000000003,0.0012,0.0012
13.11.2023 06:31:07.218 GMT-0800,327.363,327.22700000000003,0.0012,0.0012
13.11.2023 06:31:07.687 GMT-0800,327.35400000000004,327.166,0.0012,0.0012
13.11.2023 06:31:07.738 GMT-0800,327.283,327.077,0.0012,0.0012
13.11.2023 06:31:07.791 GMT-0800,327.263,327.077,0.0012,0.0012
13.11.2023 06:31:08.788 GMT-0800,327.263,327.087,0.0012,0.0012
13.11.2023 06:31:08.839 GMT-0800,327.264,327.07599999999996,0.0012,0.0012
13.11.2023 06:31:09.585 GMT-0800,327.254,327.07599999999996,0.0012,0.0012
13.11.2023 06:31:09.871 GMT-0800,327.254,327.056,0.0012,0.0012
13.11.2023 06:31:09.922 GMT-0800,327.22400000000005,327.056,0.0012,0.0012
13.11.2023 06:31:10.226 GMT-0800,327.213,327.027,0.0012,0.0012
13.11.2023 06:31:10.966 GMT-0800,327.134,327.026,0.0012,0.0012
13.11.2023 06:31:11.017 GMT-0800,327.074,326.916,0.0012,0.0012
13.11.2023 06:31:11.268 GMT-0800,327.173,326.91700000000003,0.0012,0.0012
13.11.2023 06:31:11.636 GMT-0800,327.17400000000004,326.996,0.0012,0.0012
13.11.2023 06:31:11.686 GMT-0800,327.184,326.996,0.0012,0.0012
13.11.2023 06:31:11.810 GMT-0800,327.173,326.997,0.0012,0.0012
13.11.2023 06:31:12.118 GMT-0800,327.183,326.997,0.0012,0.0012
13.11.2023 06:31:12.252 GMT-0800,327.194,326.996,0.0012,0.0012
13.11.2023 06:31:12.350 GMT-0800,327.184,326.996,0.0012,0.0012
13.11.2023 06:31:13.054 GMT-0800,327.193,326.997,0.0012,0.0012
13.11.2023 06:31:14.020 GMT-0800,327.194,327.006,0.0012,0.0012
13.11.2023 06:31:14.759 GMT-0800,327.184,327.006,0.0012,0.0012
13.11.2023 06:31:15.114 GMT-0800,327.184,327.056,0.0012,0.0012
13.11.2023 06:31:15.165 GMT-0800,327.194,327.056,0.0012,0.0012
13.11.2023 06:31:15.281 GMT-0800,327.17400000000004,327.116,0.0012,0.0012
13.11.2023 06:31:15.332 GMT-0800,327.23400000000004,327.016,0.0012,0.0012
13.11.2023 06:31:15.451 GMT-0800,327.264,327.016,0.0012,0.0012
13.11.2023 06:31:15.553 GMT-0800,327.254,327.006,0.0012,0.0012
13.11.2023 06:31:16.030 GMT-0800,327.264,327.006,0.0012,0.0012
13.11.2023 06:31:16.080 GMT-0800,327.263,327.017,0.0012,0.0012
13.11.2023 06:31:16.199 GMT-0800,327.254,327.006,0.0012,0.0012
13.11.2023 06:31:16.317 GMT-0800,327.264,327.016,0.0012,0.0012
13.11.2023 06:31:16.439 GMT-0800,327.254,327.006,0.0012,0.0012
13.11.2023 06:31:16.948 GMT-0800,327.263,327.017,0.0012,0.0012
13.11.2023 06:31:17.073 GMT-0800,327.283,327.017,0.0012,0.0012
13.11.2023 06:31:17.155 GMT-0800,327.363,327.017,0.0012,0.0012
13.11.2023 06:31:17.220 GMT-0800,327.353,327.127,0.0012,0.0012
13.11.2023 06:31:17.481 GMT-0800,327.283,327.017,0.0012,0.0012
13.11.2023 06:31:17.532 GMT-0800,327.283,327.007,0.0012,0.0012
