Local time,Ask,Bid,AskVolume,BidVolume
13.11.2023 06:30:31.112 GMT-0800,145.804,145.756,0.0009,0.09
13.11.2023 06:30:31.163 GMT-0800,145.823,145.727,0.12,0.12
13.11.2023 06:30:31.526 GMT-0800,145.843,145.727,0.12,0.12
13.11.2023 06:30:31.577 GMT-0800,145.844,145.726,0.12,0.12
13.11.2023 06:30:31.989 GMT-0800,145.863,145.77700000000002,0.12,0.0009
13.11.2023 06:30:32.039 GMT-0800,145.863,145.77700000000002,0.12,0.12
13.11.2023 06:30:32.092 GMT-0800,145.863,145.787,0.12,0.0009
13.11.2023 06:30:32.255 GMT-0800,145.864,145.776,0.12,0.12
13.11.2023 06:30:32.378 GMT-0800,145.864,145.76600000000002,0.12,0.12
13.11.2023 06:30:33.975 GMT-0800,145.884,145.76600000000002,0.12,0.12
13.11.2023 06:30:34.261 GMT-0800,145.894,145.79600000000002,0.12,0.0009
13.11.2023 06:30:34.312 GMT-0800,146.084,145.816,0.12,0.12
13.11.2023 06:30:37.261 GMT-0800,145.895,145.816,0.0009,0.09
13.11.2023 06:30:37.312 GMT-0800,146.083,145.86700000000002,0.12,0.12
13.11.2023 06:30:37.729 GMT-0800,146.083,145.817,0.12,0.12
13.11.2023 06:30:37.780 GMT-0800,146.083,145.797,0.12,0.12
13.11.2023 06:30:37.831 GMT-0800,146.084,145.816,0.12,0.12
13.11.2023 06:30:37.932 GMT-0800,145.894,145.816,0.12,0.12
13.11.2023 06:30:38.304 GMT-0800,145.914,145.816,0.12,0.12
13.11.2023 06:30:38.449 GMT-0800,145.914,145.806,0.12,0.12
13.11.2023 06:30:38.500 GMT-0800,145.914,145.816,0.12,0.0009
13.11.2023 06:30:38.867 GMT-0800,145.914,145.79600000000002,0.12,0.12
13.11.2023 06:30:39.001 GMT-0800,145.934,145.79600000000002,0.12,0.12
13.11.2023 06:30:43.290 GMT-0800,145.884,145.79600000000002,0.0009,0.12
13.11.2023 06:30:43.808 GMT-0800,145.894,145.79600000000002,0.12,0.12
13.11.2023 06:30:43.859 GMT-0800,145.884,145.79600000000002,0.0009,0.12
13.11.2023 06:30:43.910 GMT-0800,145.894,145.79600000000002,0.12,0.12
13.11.2023 06:30:44.062 GMT-0800,145.953,145.857,0.12,0.12
13.11.2023 06:30:44.574 GMT-0800,145.903,145.857,0.0009,0.12
