ASK,BID,QUANTITY
10.232,9.998,0
10.232,10.008,0
10.232,9.998,0
10.222,10.008,0
10.222,10.128,0
10.192,10.128,0
10.192,10.118,0
10.162,10.118,0
10.132,10.118,0
10.112,10.078,0
10.122,10.078,0
10.132,10.088,0
10.122,10.088,0
10.112,10.088,0
10.112,10.068,0
10.112,10.058,0
10.112,10.068,0
10.122,10.068,0
10.112,10.068,0
10.122,10.068,0
10.112,10.068,0
10.092,10.068,0
10.092,10.058,0
10.092,10.048,0
10.102,10.048,0
10.082,10.048,0
10.082,10.038,0
10.082,10.048,0
10.082,10.068,0
10.082,10.058,0
10.102,10.068,0
10.102,10.078,0
10.112,10.078,0
10.122,10.078,0
10.122,10.068,0
10.122,10.078,0
10.132,10.078,0
10.102,10.078,0
10.122,10.078,0
10.102,10.078,0
10.102,10.058,0
10.112,10.058,0
10.112,10.068,0
10.112,10.058,0
10.102,10.068,0
10.092,10.058,0
10.092,10.068,0
10.082,10.068,0
10.092,10.058,0
10.102,10.058,0
10.092,10.058,0
10.102,10.058,0
10.092,10.058,0
10.092,10.068,0
10.102,10.068,0
10.092,10.068,0
10.092,10.058,0
10.103,10.098,0
10.152,10.118,0
10.152,10.128,0
10.172,10.128,0
10.142,10.118,0
10.152,10.128,0
10.152,10.118,0
10.162,10.118,0
10.162,10.128,0
10.172,10.138,0
10.182,10.138,0
10.172,10.138,0
10.182,10.138,0
10.162,10.138,0
10.162,10.128,0
10.152,10.128,0
10.142,10.098,0
10.132,10.108,0
10.132,10.098,0
10.132,10.108,0
10.122,10.108,0
10.142,10.108,0
10.152,10.118,0
10.142,10.108,0
10.132,10.098,0
10.132,10.108,0
10.122,10.108,0
10.122,10.078,0
10.122,10.088,0
10.122,10.098,0
10.132,10.098,0
10.132,10.108,0
10.142,10.108,0
10.112,10.088,0
10.102,10.088,0
10.102,10.068,0
10.102,10.078,0
10.102,10.088,0
10.092,10.085,0
10.092,10.058,0
10.092,10.068,0
10.102,10.058,0
10.092,10.058,0
10.092,10.068,0
